file_name,atoms,residues,surface_area,volume,sasa,hbonds,clashes,coulombic_mean,hydrophilic_ratio,molecular_weight,aromaticity,instability_index,gravy,aliphatic_index,absolute_charge_per_residue,hydrophilic_index
ltaE.txt,5119,333,1,47120,14290,315,338,-0.85,0.999930021,36494.29,0.0661,29.56,-0.1279,93.87,-0.0174,-0.1279
luxS.txt,2695,171,7736,24720,9488.9,154,139,-2.48,0.184731634,19415.99,0.0585,46.97,-0.3234,86.67,-0.0519,-0.3234
lysA.txt,6444,420,1,60270,17336,357,432,-1.72,0.999942317,46176.71,0.0667,51.5,-0.1545,95.4,-0.035,-0.1545
lysR.txt,4897,311,1,44860,16670,267,318,-0.58,0.999940012,34364.22,0.0643,48.78,0.1051,107.85,-0.0014,0.1051
lysU.txt,8065,505,2,75150,24913,481,453,-2.41,0.999919721,57825.89,0.095,41.5,-0.3992,82.89,-0.0404,-0.3992
lyxK.txt,7660,498,1,71370,19692,464,542,-2.12,0.999949218,55154.23,0.0904,34.56,-0.1259,87.19,-0.0278,-0.1259
maa.txt,2821,183,7515,25860,9147.2,162,184,-0.51,0.178437117,20095.76,0.071,33.98,-0.0563,96.39,-0.0114,-0.0563
macA.txt,5845,371,2,53500,25297,300,227,-0.03,0.999920939,40623.42,0.035,25.8,-0.1836,106.2,0.01,-0.1836
macB.txt,10041,648,2,94070,31428,576,590,-0.42,0.999936362,70701.64,0.0664,38.51,0.1285,106.96,-0.0087,0.1285
maeB.txt,11674,759,2,108000,32541,693,715,-1.51,0.999938539,82416.44,0.0593,39.3,0.0543,100.12,-0.0229,0.0543
mak.txt,4529,302,1,41800,13573,279,302,-1.05,0.999926324,32499.37,0.0662,33.24,-0.202,85.93,-0.0231,-0.202
malE.txt,6132,396,1,56600,18994,327,373,-1.22,0.999947352,43387.09,0.0985,18.23,-0.2513,85.38,-0.0131,-0.2513
malI.txt,5173,342,1,48090,17370,289,288,-0.18,0.999942429,36624.32,0.0556,33.73,0.0266,97.66,-0.0052,0.0266
malQ.txt,10938,694,2,102200,30056,661,606,-0.98,0.999933458,78502.59,0.1009,52.76,-0.3928,80.46,-0.0101,-0.3928
malS.txt,10423,676,2,98090,28052,594,796,-2.33,0.999928704,75711.74,0.1198,32.04,-0.4689,69.35,-0.0293,-0.4689
malT.txt,14459,901,3,135100,37807,883,802,-1.64,0.99992065,103117.21,0.0788,42.94,-0.2728,99.72,-0.019,-0.2728
malX.txt,8115,530,2,74610,23697,482,532,0.74,0.999915601,56626.33,0.0925,38.63,0.7004,116.62,0.0106,0.7004
malY.txt,6072,390,1,56890,15805,359,399,-1.82,0.999936729,43641.36,0.1051,44.08,-0.101,88.36,-0.0301,-0.101
malZ.txt,9553,604,2,89410,22833,568,740,-1.05,0.999912407,69040.17,0.1142,51.25,-0.4526,77.05,-0.0191,-0.4526
manA.txt,6032,391,1,56030,16012,338,482,-1.82,0.999937547,42849.42,0.0793,40.37,-0.1263,92.4,-0.0298,-0.1263
manX.txt,4998,323,1,45730,17992,270,282,-0.74,0.99994442,35047.13,0.0495,20.61,-0.0582,98.7,-0.0127,-0.0582
map.txt,4123,264,9649,37970,11452,230,263,-1.86,0.157439749,29330.49,0.0568,27.3,-0.1621,93.71,-0.0293,-0.1621
marA.txt,2119,127,6402,19540,7927.9,119,96,1.16,0.192472155,15184,0.1102,62.62,-0.9433,65.28,0.0318,-0.9433
marB.txt,1045,72,6240,9441,8928.5,25,11,-1,0.301114409,7536.47,0.0556,43.29,0.0681,82.64,-0.045,0.0681
marC.txt,3400,221,1,31230,12929,187,168,0.5,0.999922654,23616.97,0.086,46.22,0.8186,121.4,0.0027,0.8186
marR.txt,2315,144,8131,20830,10260,126,75,1.02,0.207504873,16064.84,0.0347,18.35,0.0507,117.08,0.0189,0.0507
mcrA.txt,4402,277,1,40340,17387,224,223,0.23,0.999942486,31389.46,0.0758,46.78,-0.4361,89.68,0.0006,-0.4361
mcrB.txt,7410,459,2,69290,24410,372,461,-0.96,0.999918066,53156.64,0.1394,45.19,-0.4564,75.84,-0.0156,-0.4564
mcrC.txt,5746,348,1,53290,19794,284,347,1.43,0.99994948,40589.2,0.1149,39.13,-0.3736,94.97,0.024,-0.3736
mdaB.txt,3049,193,8412,28050,10346,184,178,-0.51,0.186932148,21890.64,0.1244,31.46,-0.356,76.74,-0.0205,-0.356
mdoD.txt,8655,551,2,81010,25752,464,650,-0.86,0.999922336,62757.23,0.1289,40.11,-0.4298,65.59,-0.0135,-0.4298
mdoH.txt,13674,847,3,128200,38303,801,876,1.26,0.999921677,96936.24,0.1157,47.61,-0.0459,93.74,0.012,-0.0459
melA.txt,7055,451,1,65890,17708,428,512,-1.93,0.999943528,50656.53,0.082,35.28,-0.1818,88.94,-0.0334,-0.1818
menB.txt,4383,285,1,40320,15214,283,241,-0.72,0.999934271,31632.76,0.0877,39.16,-0.3396,75.02,-0.0109,-0.3396
menC.txt,4996,320,1,46520,13919,293,271,-2.12,0.999928156,35476.19,0.0688,32.75,-0.1169,99.41,-0.0384,-0.1169
menD.txt,8629,556,1,80470,21999,485,523,-1.24,0.999954543,61366.31,0.0719,43.91,-0.1272,97.1,-0.0141,-0.1272
menE.txt,7065,451,1,65940,18422,376,496,-0.33,0.999945717,50184.07,0.0798,35.53,-0.067,98.16,-0.0143,-0.067
menF.txt,6854,431,1,63870,17655,435,432,-0.04,0.999943359,48763.96,0.0766,48.78,-0.3404,91.32,-0.0035,-0.3404
mepA.txt,4237,274,1,39100,15475,197,221,0.74,0.99993538,30136.33,0.062,48.02,-0.265,84.74,0.0119,-0.265
metA.txt,4971,309,1,46800,14822,255,364,-2.64,0.999932533,35726.84,0.1165,42.25,-0.3605,89.32,-0.0502,-0.3605
metB.txt,5859,386,1,54310,16250,350,332,-0.62,0.999938462,41549.9,0.0622,34.07,-0.021,99.09,-0.0143,-0.021
metE.txt,11925,753,2,111400,27395,743,825,-1.85,0.999926994,84672.47,0.0823,38.43,-0.2583,95.9,-0.0223,-0.2583
metF.txt,4636,296,1,43280,14405,271,206,-0.33,0.99993058,33102.34,0.0878,28.56,-0.2351,85.07,-0.0131,-0.2351
metR.txt,5040,317,1,46660,17535,240,278,0.24,0.999942971,35628.59,0.0694,62.52,-0.1868,95.11,0.0078,-0.1868
mglB.txt,5035,332,1,46170,16224,307,289,-0.95,0.999938363,35712.14,0.0602,25.6,-0.2735,89.73,-0.0124,-0.2735
mgtA.txt,14109,898,3,132100,42547,812,930,-1.51,0.99992949,99465.32,0.0746,41.66,0.1592,106.21,-0.0186,0.1592
mhpB.txt,4784,314,1,44400,12231,293,314,-1.5,0.999918241,34195.64,0.0892,37.93,0.0232,91.69,-0.0338,0.0232
mhpD.txt,4051,269,1,37190,12251,221,287,-2.02,0.999918374,28889.54,0.052,42.94,-0.0335,97.62,-0.0333,-0.0335
mhpE.txt,5075,337,1,47070,12435,338,317,-1.5,0.999919582,36470.04,0.0564,29.51,-0.1134,91.87,-0.0305,-0.1134
mhpF.txt,4716,316,1,43430,13128,276,330,-0.94,0.999923827,33442.11,0.0411,36.78,0.0987,97.94,-0.0251,0.0987
mhpR.txt,4447,277,1,40560,17193,245,227,0.53,0.999941837,31321.71,0.0542,57.73,-0.3119,97.91,0.0108,-0.3119
minC.txt,3510,231,1,32100,15456,148,167,-0.77,0.9999353,24775.23,0.0433,42.31,-0.0511,95.93,-0.0082,-0.0511
minE.txt,1468,88,6090,13730,7839,52,58,-1.12,0.223115193,10234.78,0.0455,64.66,-0.2943,115.23,-0.0386,-0.2943
mipA.txt,3830,248,1,36050,12037,242,317,-0.95,0.999916923,27830.63,0.1532,13.24,-0.4016,71.17,-0.0204,-0.4016
mlrA.txt,3973,243,1,36660,13008,218,200,1.18,0.999923124,28045.81,0.0782,46.42,-0.349,103.54,0.0162,-0.349
mltA.txt,5618,365,1,52340,19019,274,369,0.42,0.999947421,40410.12,0.1151,28.18,-0.409,71.64,0.0143,-0.409
mltB.txt,5623,361,1,51540,21979,281,328,0.75,0.999954502,40255.25,0.1163,35.24,-0.3307,76.48,0.0142,-0.3307
mltC.txt,5644,359,1,52030,18545,334,317,1.53,0.999946077,40112.02,0.0947,41.07,-0.3513,84.23,0.0254,-0.3513
mltD.txt,6997,452,2,64590,26575,344,414,2.77,0.999924741,49416.9,0.0597,42.79,-0.4071,82.06,0.0487,-0.4071
mngB.txt,13964,877,2,131500,30492,821,1051,-2.17,0.999934409,100013.83,0.0889,49.98,-0.364,86.27,-0.0248,-0.364
moaA.txt,5231,329,1,49070,14281,306,329,0.71,0.999929977,37345.99,0.0851,31.9,-0.3544,86.87,0.0074,-0.3544
moaC.txt,2466,161,7770,22580,9647.9,129,148,0.4,0.194643394,17467.06,0.0311,28.34,-0.0366,92.8,-0.006,-0.0366
mobB.txt,2744,175,9463,25210,11690,124,128,-1.63,0.190504705,19363.15,0.0514,23.41,-0.0874,103.71,-0.0397,-0.0874
modA.txt,3885,257,1,35450,13753,203,217,-0.3,0.999927289,27363.87,0.0856,25.66,-0.0202,90.47,0.0031,-0.0202
modB.txt,3623,229,1,33000,13072,210,216,1.67,0.999923501,24938.51,0.1048,32.63,0.8262,126.51,0.0288,0.8262
modE.txt,4004,262,1,36760,15575,216,223,-1.32,0.999935795,28280.88,0.0458,30.21,-0.021,108.82,-0.0269,-0.021
modF.txt,7691,490,1,72020,22820,427,427,-1.69,0.999956179,54535.22,0.0673,38.66,-0.2161,101.9,-0.0272,-0.2161
moeA.txt,6194,411,1,57380,19924,361,308,-1.46,0.999949809,44066.75,0.0681,33.23,0.0273,93.48,-0.0293,0.0273
moeB.txt,3738,249,1,34630,11839,220,226,-1.48,0.999915533,26718.57,0.0522,26.29,0.1639,99.96,-0.0333,0.1639
mog.txt,3003,195,8150,27530,9974.9,174,178,-2.05,0.182949202,21222.1,0.0462,39.91,-0.0133,100.97,-0.0421,-0.0133
molR.txt,4319,274,1,39440,22743,172,192,-0.52,0.99995603,30612.48,0.073,49.19,-0.3062,89.34,-0.0108,-0.3062
motA.txt,4558,295,1,41990,16672,263,266,-0.7,0.999940019,32011.07,0.078,40.43,0.3461,109.83,-0.0204,0.3461
motB.txt,4827,308,1,44330,24964,220,144,0.2,0.999959942,34185.69,0.0487,49.92,-0.4432,86.82,0.01,-0.4432
mpaA.txt,3684,242,9805,34160,11477,188,266,-1.81,0.14568267,26557.69,0.0785,45.41,-0.2256,83.51,-0.0319,-0.2256
mpl.txt,6960,457,1,65000,18194,394,450,-2.57,0.999945037,49873.56,0.0722,39.34,-0.0508,92.04,-0.0347,-0.0508
mppA.txt,8452,537,2,78070,23560,471,621,0.24,0.99991511,59899.44,0.0968,26.47,-0.3387,84.84,0.006,-0.3387
mprA.txt,2867,176,1,25970,13316,175,114,-0.69,0.999924902,20563.24,0.0455,72.86,-0.6375,84.83,-0.0277,-0.6375
mqo.txt,8475,548,2,78790,24531,479,598,-0.1,0.999918471,60228.9,0.0766,37.87,-0.2553,85.09,-0.0031,-0.2553
mrcA.txt,13104,850,3,121900,39829,727,796,-0.35,0.999924678,93635.03,0.0929,36.73,-0.2553,83.12,-0.0054,-0.2553
mrdA.txt,9974,633,2,91480,32694,573,602,0.59,0.999938827,70855.72,0.0964,31.61,-0.3534,86.75,0.0093,-0.3534
mreB.txt,5211,347,1,48760,16502,292,304,-1.88,0.999939401,36951.99,0.0432,38.65,0.0573,98.33,-0.0288,0.0573
mreC.txt,5619,367,2,50680,32460,250,251,-0.16,0.999938386,39529.91,0.0381,46.86,-0.152,98.07,0.0049,-0.152
mrp.txt,5633,369,1,52170,17757,306,378,-1.51,0.999943684,39937.63,0.0515,33.29,-0.0024,97.56,-0.0224,-0.0024
mrr.txt,4710,304,1,43720,17690,249,219,-0.84,0.999943471,33519.5,0.0691,36.81,-0.3589,88.85,-0.0222,-0.3589
mscS.txt,4444,286,1,40220,19943,235,159,0.38,0.999949857,30895.63,0.0699,23.77,0.4944,125.8,0.0019,0.4944
msrA.txt,3177,212,8293,29810,10044,183,237,-2.71,0.174332935,23314.77,0.1085,35.12,-0.3335,68.21,-0.0553,-0.3335
msyB.txt,1874,124,6872,17830,8787.9,87,115,-10.23,0.218015681,14259.04,0.1048,50.25,-0.8331,61.53,-0.2689,-0.8331
mtgA.txt,3874,242,1,35410,13879,225,197,2.13,0.999927949,27341.27,0.1198,49.44,0,91.49,0.0374,0
mtlA.txt,9677,637,2,89430,31629,545,605,-0.81,0.999936767,67971.48,0.0691,32.51,0.3292,106.89,-0.0099,0.3292
mtlD.txt,5823,382,1,53500,15951,363,350,-1.73,0.999937308,41138.51,0.0524,21.89,-0.0403,101.65,-0.0303,-0.0403
mukE.txt,3760,234,1,35180,13919,201,207,-2.4,0.999928156,26974.19,0.0812,65.42,-0.485,88.38,-0.0516,-0.485
murC.txt,7511,491,1,69930,20930,458,430,-2.34,0.999952222,53625.33,0.0611,33.6,-0.1607,91.43,-0.0304,-0.1607
murE.txt,7444,495,1,69450,20686,467,415,-2.95,0.999951658,53342.99,0.0566,27.42,-0.0507,95.05,-0.036,-0.0507
mutM.txt,4302,269,1,39830,12630,230,297,0.99,0.999920823,30289.7,0.0706,53.82,-0.2725,96.39,0.0162,-0.2725
mutS.txt,13425,853,3,125000,42307,772,757,-1.76,0.99992909,95245.78,0.0645,45.74,-0.2375,96.04,-0.0235,-0.2375
nadA.txt,5338,347,1,50000,14960,297,339,-2.85,0.999933155,38240.39,0.0634,41.02,-0.1406,88.93,-0.0419,-0.1406
nadR.txt,6605,410,1,61710,21118,353,379,-1.86,0.999952647,47345.26,0.122,45.13,-0.3612,82.05,-0.0283,-0.3612
nagA.txt,5784,382,1,53070,14422,351,364,-1.31,0.999930661,40948.63,0.0602,23.23,0.0798,100.39,-0.0203,0.0798
nagB.txt,4173,266,9890,38400,11553,244,302,-0.64,0.143945296,29773.87,0.0827,36.63,-0.1846,86.88,-0.0095,-0.1846
nagD.txt,3800,250,9527,35090,11378,206,250,-1.45,0.162682369,27162.78,0.096,40.11,0.1092,92.48,-0.0319,0.1092
nagE.txt,9738,648,2,89680,29602,562,663,-0.87,0.999932437,68346.07,0.0926,27.83,0.5843,109.06,-0.0103,0.5843
nagZ.txt,5238,341,1,48690,13400,341,350,-1.48,0.999925373,37594.32,0.0645,46.6,-0.2933,83.34,-0.0217,-0.2933
nanR.txt,4130,263,1,37900,17422,242,188,-0.52,0.999942601,29523.97,0.0608,51.41,-0.4076,88.02,-0.0208,-0.4076
napD.txt,1306,87,4538,12180,5875,67,50,-3.89,0.227574468,9468.4,0.0345,47.97,-0.0655,99.54,-0.13,-0.0655
napF.txt,2451,164,8478,23200,10136,97,131,0.26,0.163575375,18047.31,0.0854,76.78,-0.2573,63.84,0.011,-0.2573
napG.txt,3480,231,1,32290,15915,138,157,0.55,0.999937166,24924.46,0.0476,41.12,-0.1545,83.25,0.0161,-0.1545
napH.txt,4518,287,1,42380,13746,252,295,2,0.999927252,31873.2,0.0941,50.51,0.3965,106.93,0.0282,0.3965
narH.txt,8084,512,2,75570,24848,422,481,0.08,0.999919511,58065.79,0.0957,39.46,-0.4766,74.51,-0.0055,-0.4766
narL.txt,3417,216,9238,31190,10890,189,245,-0.96,0.151698806,23926.52,0.0185,35.5,-0.1532,109.26,-0.0228,-0.1532
narQ.txt,8986,566,2,83090,35484,531,457,-0.43,0.999943637,63696.1,0.0671,47.66,-0.1523,103.6,-0.0104,-0.1523
narX.txt,9446,598,3,87880,39945,536,393,-0.48,0.999924897,67083.19,0.0468,47.3,-0.2129,98.53,-0.0085,-0.2129
ndh.txt,6711,434,1,62380,20846,362,379,1.21,0.999952029,47358.13,0.0576,16.12,-0.1286,96.22,0.0161,-0.1286
ndk.txt,2156,143,6045,19810,7413.8,123,141,-1.22,0.184628665,15463.26,0.0909,25.07,-0.0818,81.26,-0.0289,-0.0818
nei.txt,4211,263,1,38650,12683,236,236,0.81,0.999921154,29844.75,0.0875,33.71,-0.3494,90.11,0.0056,-0.3494
nemA.txt,5522,365,1,50900,13613,345,371,-0.83,0.999926541,39515.91,0.074,34.47,-0.3112,84.63,-0.0205,-0.3112
nfi.txt,3496,223,8536,32060,10304,188,251,0.89,0.171583851,24672.3,0.0852,31.18,-0.0637,92.78,0.0083,-0.0637
nfnB.txt,3358,217,1,30720,12381,201,150,-0.75,0.999919231,23904.9,0.0829,37.37,-0.2106,85.9,-0.0224,-0.2106
nfo.txt,4368,285,9959,40270,11837,276,270,-2.83,0.158655065,31479.16,0.0842,35.63,-0.2035,85.09,-0.0402,-0.2035
nfrB.txt,12057,745,3,112700,34446,686,709,-0.24,0.999912907,85318.35,0.1074,34.55,-0.0162,101.8,-0.008,-0.0162
nhoA.txt,4476,281,1,41620,12694,249,299,-1.29,0.999921223,32274.19,0.0996,41.13,-0.3221,88.11,-0.0353,-0.3221
nikR.txt,2084,133,7541,19480,9535.8,118,69,-1.94,0.209190629,15093.6,0.0376,36.7,-0.5323,93.83,-0.0559,-0.5323
nirB.txt,13052,847,3,121200,38449,728,777,-1.35,0.999921975,93120.27,0.0697,32.81,-0.211,89.82,-0.0184,-0.211
nlpB.txt,5155,344,1,47700,21772,276,280,-0.69,0.999954069,36841.99,0.061,26.54,-0.2651,84.27,-0.0125,-0.2651
nlpC.txt,2422,154,7632,22030,9784.2,118,164,0.92,0.219966885,17282.54,0.0909,29.48,-0.2916,82.92,0.0319,-0.2916
nlpE.txt,3566,236,1,33010,17138,147,241,-1.55,0.99994165,25844.02,0.089,28.24,-0.311,67.92,-0.0311,-0.311
nlpI.txt,4674,294,1,43070,17016,293,209,-3.72,0.999941232,33620.35,0.1156,41.09,-0.3214,94.01,-0.0647,-0.3214
nmpC.txt,5525,365,1,52080,17025,359,449,-2.54,0.999941263,40301.86,0.1507,14.4,-0.4208,64.47,-0.0392,-0.4208
nohA.txt,3001,189,1,27070,15612,170,82,-1.25,0.999935947,21403.82,0.0635,58.77,-0.5624,88.36,-0.0279,-0.5624
norW.txt,5868,377,1,53990,17273,333,405,-0.33,0.999942106,41403.11,0.0451,40.17,-0.1233,101.72,-0.0081,-0.1233
npr.txt,1364,90,3982,12600,4964.3,74,101,-4.26,0.197872812,9810.03,0.0444,51.29,-0.0867,93.33,-0.1153,-0.0867
nrdA.txt,11988,761,2,113200,28637,748,721,-1.25,0.99993016,85774.26,0.0972,42.15,-0.3373,87.07,-0.0181,-0.3373
nrdD.txt,11154,712,2,103900,28974,690,779,-0.23,0.999930973,80021.63,0.0913,37.03,-0.4545,79.47,-0.0069,-0.4545
nrdE.txt,11213,714,2,104800,28613,688,758,-0.76,0.999930102,80478.05,0.1064,38.7,-0.2866,82.61,-0.0111,-0.2866
nrdF.txt,5064,319,1,47250,16240,296,262,-3.03,0.999938424,36442.79,0.1223,35.05,-0.2549,87.21,-0.0565,-0.2549
nrdG.txt,2436,154,6386,22210,7718.3,147,166,0.49,0.172615731,17445.72,0.0779,23.96,-0.376,89.09,-0.0007,-0.376
nrfA.txt,7469,478,2,69150,24813,428,428,-0.42,0.999919397,53702.33,0.0837,35.61,-0.5889,68.12,-0.002,-0.5889
nrfB.txt,2848,188,1,26410,15629,124,154,-0.25,0.999936016,20714.29,0.0372,53.58,-0.5404,67.93,-0.0033,-0.5404
nrfF.txt,2063,127,8066,18800,10565,107,65,0.45,0.236535731,14522.91,0.0866,38.88,0.1441,109.76,0.0209,0.1441
nrfG.txt,3216,198,1,29210,13527,182,128,0.14,0.999926074,22784.01,0.0859,43.73,-0.2732,97.22,0.0085,-0.2732
nth.txt,3359,211,8802,30690,10390,175,177,0.96,0.152839269,23562.11,0.0616,33.64,-0.1199,100.28,0.0142,-0.1199
nudB.txt,2431,150,6891,22200,8272.2,121,162,-0.84,0.166968884,17305.55,0.0933,52,-0.268,89.07,-0.0209,-0.268
nudD.txt,2536,159,7103,23690,8410.6,131,156,-1.35,0.155470478,18273.25,0.1384,42.51,-0.3107,80.31,-0.0447,-0.3107
nudF.txt,3312,209,1,30430,13027,192,175,-3.16,0.999923236,23666.52,0.0766,45.19,-0.2158,97.03,-0.0613,-0.2158
nudH.txt,2920,176,8855,26840,11279,129,187,3.14,0.21491267,20794.6,0.125,49.89,-0.6744,68.58,0.0658,-0.6744
nuoB.txt,3488,220,1,32760,15739,147,173,-0.06,0.999936464,25055.56,0.0909,36.72,-0.3205,79.23,-0.011,-0.3205
nuoC.txt,9544,596,2,89840,24171,557,684,-0.91,0.999917256,68235.3,0.1074,39.18,-0.3077,82.79,-0.0164,-0.3077
nuoF.txt,6905,445,1,64000,19862,403,456,0.26,0.999949653,49291.89,0.0899,35.83,-0.3184,80.31,-0.0042,-0.3184
nuoJ.txt,2870,184,1,26090,15288,154,72,-0.99,0.999934589,19874.41,0.0924,29.96,0.913,136.74,-0.0225,0.913
nusB.txt,2235,139,6083,20460,7483.1,135,99,0,0.187101602,15688.86,0.0863,43.16,-0.2194,101.8,-0.0029,-0.2194
ogt.txt,2707,171,6778,24890,8305,156,162,0.64,0.183865141,19178.86,0.0819,29.44,-0.2526,92.4,0.0108,-0.2526
ompA.txt,5184,346,1,48290,20245,293,366,-0.57,0.999950605,37200.3,0.0896,21.44,-0.3387,77.28,-0.0088,-0.3387
ompL.txt,3739,230,1,34760,13957,214,276,-0.78,0.999928351,27199.94,0.1696,18.46,-0.6517,68.65,-0.0211,-0.6517
ompT.txt,4897,317,1,45740,17686,312,399,-0.53,0.999943458,35561.86,0.1356,27.43,-0.6448,64.04,-0.0101,-0.6448
ompW.txt,3175,212,8916,29720,10986,184,257,-0.86,0.188421628,22927.55,0.1274,19.61,-0.0269,74.62,-0.014,-0.0269
ompX.txt,2556,171,8506,24170,10510,165,163,-0.06,0.190675547,18602.39,0.152,24.59,-0.3199,60.53,-0.0025,-0.3199
orn.txt,2903,181,7698,26610,9275.1,182,183,-2.77,0.170035903,20815.38,0.0884,44.1,-0.3718,90.61,-0.0554,-0.3718
osmC.txt,2121,143,7376,19340,9359.2,115,94,-0.82,0.211898453,15087.96,0.0629,18.43,-0.1217,81.96,-0.0226,-0.1217
osmE.txt,1670,112,6996,15570,9325.7,60,67,-0.34,0.249815027,12020.55,0.0625,28.14,-0.2652,71.52,0.0058,-0.2652
osmY.txt,2982,201,1,27130,14990,158,92,-0.34,0.999933289,21073.46,0.0199,16.39,-0.292,84.38,-0.006,-0.292
otsB.txt,4096,266,1,37880,12927,248,229,-1.64,0.999922643,29174.94,0.0714,38.61,-0.1451,90.68,-0.0295,-0.1451
oxyR.txt,4846,305,1,45070,15289,263,283,-1.37,0.999934593,34275.56,0.0557,42.21,-0.0879,100.75,-0.0211,-0.0879
paaB.txt,1503,95,6632,13690,8970.2,58,68,-0.9,0.260663084,10942.13,0.1158,44.75,-0.5611,65.68,-0.0321,-0.5611
paaD.txt,2539,165,7809,23610,9648.5,122,119,-1.58,0.190651397,18323.89,0.0788,41.87,-0.0697,79.82,-0.0305,-0.0697
paaE.txt,5506,356,1,51250,17040,284,384,-0.6,0.999941315,39319.52,0.0702,43.32,-0.2171,85,-0.0113,-0.2171
paaG.txt,3998,262,1,36900,13654,255,230,-0.42,0.999926761,28404.3,0.0573,26.92,-0.0935,92.82,-0.0044,-0.0935
paaH.txt,7340,475,1,67380,20306,449,442,-0.78,0.999950753,51732,0.0611,32.96,0.0857,105.18,-0.0164,0.0857
paaX.txt,5016,316,1,46610,16515,267,266,0.12,0.999939449,35294.28,0.0918,51.62,0.0044,104.11,0.0007,0.0044
pabC.txt,4155,269,1,38480,12687,250,274,-0.29,0.999921179,29714.75,0.0632,43.79,-0.0539,95.72,-0.0113,-0.0539
pal.txt,2608,173,1,23720,13737,124,109,-0.05,0.999927204,18823.99,0.0636,46.42,-0.4538,76.76,-0.0071,-0.4538
panB.txt,3968,264,9184,36510,10746,225,271,-2.35,0.145356412,28237.12,0.072,40.63,0.1375,95.76,-0.0374,0.1375
panC.txt,4504,283,1,41740,14028,247,166,-0.39,0.999928714,31597.31,0.053,36.18,-0.1081,104.73,-0.011,-0.1081
panD.txt,1930,126,5764,17570,7221,108,113,-0.66,0.201772608,13833.58,0.0714,23.28,-0.0635,89.92,-0.025,-0.0635
panE.txt,4754,303,1,43880,13555,295,314,-1.3,0.999926226,33870.38,0.0561,48.78,-0.1195,103,-0.0312,-0.1195
pbl.txt,2595,158,8963,23420,11473,142,179,2.28,0.218774514,18277.29,0.1013,45.26,-0.2747,88.92,0.0672,-0.2747
pck.txt,8331,540,1,78090,21014,500,540,-1.23,0.999952413,59642.75,0.1,21.19,-0.315,78.24,-0.0198,-0.315
pcm.txt,3307,208,8519,30510,10084,181,203,0.09,0.155196351,23257.49,0.0577,50.4,-0.1577,103.61,-0.005,-0.1577
pcnB.txt,7621,465,2,70250,27753,400,384,1.91,0.999927936,53870.27,0.0882,45.34,-0.5305,82.47,0.0349,-0.5305
pdxA.txt,5000,329,1,46230,14018,276,266,-1.43,0.999928663,35113.36,0.0456,34.86,0.1921,108.54,-0.0198,0.1921
pdxH.txt,3593,218,1,33200,13311,183,196,1.07,0.999924874,25544.84,0.1009,50.29,-0.6211,80.96,0.0194,-0.6211
pdxK.txt,4379,283,1,40280,14260,228,232,-1.56,0.999929874,30847.02,0.0636,28.77,0.0898,110.6,-0.0284,0.0898
pdxY.txt,4412,287,1,40950,12008,247,252,-1.12,0.999916722,31321.84,0.0627,31.67,0.108,101.95,-0.0219,0.108
pepA.txt,7712,503,1,71690,20981,462,524,-0.11,0.999952338,54879.21,0.0596,40.51,-0.2173,88.85,-0.0012,-0.2173
pepD.txt,7442,485,1,69110,19950,422,535,-3.18,0.999949875,52914.77,0.0598,34.27,-0.1456,97.94,-0.0413,-0.1456
pepN.txt,13784,870,2,129500,31569,886,797,-3.32,0.999936647,98917.75,0.0966,37.61,-0.3251,87.4,-0.0373,-0.3251
pepP.txt,6945,441,1,64140,19803,418,434,-2.92,0.999949503,49814.85,0.0839,43.84,-0.3082,89.55,-0.0413,-0.3082
pepT.txt,6298,408,1,58020,18323,353,420,-2.44,0.999945424,44922.92,0.0662,29.86,-0.2152,90.1,-0.0373,-0.2152
pflA.txt,3918,246,9537,36520,11205,229,267,-1.48,0.148862115,28203.99,0.0976,29.32,-0.3606,79.51,-0.0226,-0.3606
pflB.txt,11919,760,2,111500,25095,774,834,-1.38,0.999920303,85356.24,0.0934,29.92,-0.38,79.22,-0.0161,-0.38
pflC.txt,4582,292,1,42150,15698,253,294,0.17,0.999936298,32429.31,0.0582,38.58,-0.076,95.17,0.0062,-0.076
pfs.txt,4182,266,1,38100,15185,223,233,0.34,0.999934146,29366.46,0.0789,39.21,-0.1199,98.35,0.0094,-0.1199
pgk.txt,5853,387,1,54310,15817,347,308,-1.77,0.999936777,41117.71,0.0568,26.37,0.0718,102.61,-0.0287,0.0718
pgm.txt,8151,546,1,75600,19910,503,639,-2,0.999949774,58360.24,0.0714,30.86,-0.1678,86.37,-0.0278,-0.1678
pgsA.txt,2970,182,9068,27380,10994,165,196,0.6,0.175186465,20700.37,0.1538,46.84,0.8236,121.7,0.0092,0.8236
pheA.txt,6093,386,1,56240,20733,355,327,-0.92,0.999951768,43110.84,0.0622,36.05,-0.1684,100.62,-0.0134,-0.1684
pheS.txt,5146,327,1,47340,18896,303,274,-1.11,0.999947079,36831.36,0.0887,38.29,-0.3242,82.35,-0.0229,-0.3242
pheT.txt,12340,795,3,114500,39712,698,707,-2.34,0.999924456,87377.08,0.0516,35.65,-0.0972,103.36,-0.0352,-0.0972
phnA.txt,1708,111,6396,15770,8423.1,63,113,-1.97,0.240659615,12344.93,0.0631,35.87,-0.5324,76.4,-0.0482,-0.5324
phnF.txt,3876,241,1,36100,13824,208,216,1.12,0.999927662,27621.1,0.0664,62.21,-0.4668,88.26,0.0144,-0.4668
